Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     2002     0.00     0.00  __gnu_cxx::new_allocator<boost::shared_ptr<Event> >::construct(boost::shared_ptr<Event>*, boost::shared_ptr<Event> const&)
  0.00      0.00     0.00     2002     0.00     0.00  void __gnu_cxx::__alloc_traits<std::allocator<boost::shared_ptr<Event> > >::construct<boost::shared_ptr<Event> >(std::allocator<boost::shared_ptr<Event> >&, boost::shared_ptr<Event>*, boost::shared_ptr<Event> const&)
  0.00      0.00     0.00     2002     0.00     0.00  boost::_bi::list2<boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::operator[](boost::arg<1> (*)()) const
  0.00      0.00     0.00     2002     0.00     0.00  boost::_bi::list2<boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::operator[](boost::arg<2> (*)()) const
  0.00      0.00     0.00     2002     0.00     0.00  boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::get_vtable() const
  0.00      0.00     0.00     2002     0.00     0.00  boost::function2<void, boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&>::operator()(boost::shared_ptr<Event>&, boost::weak_ptr<EventLoop>&) const
  0.00      0.00     0.00     2002     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, EventFunc> > const&) const
  0.00      0.00     0.00     2002     0.00     0.00  std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >::push_back(boost::shared_ptr<Event> const&)
  0.00      0.00     0.00     2002     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_S_left(std::_Rb_tree_node_base*)
  0.00      0.00     0.00     2001     0.00     0.00  TcpConnection::send()
  0.00      0.00     0.00     2001     0.00     0.00  TcpConnection::OnRead(std::vector<boost::shared_ptr<Event>, std::allocator<boost::shared_ptr<Event> > >&)
  0.00      0.00     0.00     2001     0.00     0.00  ServerTcpEvent::setBuf(std::vector<char, std::allocator<char> >&)
  0.00      0.00     0.00     2001     0.00     0.00  ServerTcpEvent::ServerTcpEvent()
  0.00      0.00     0.00     2001     0.00     0.00  ServerTcpEvent::~ServerTcpEvent()
  0.00      0.00     0.00     2001     0.00     0.00  Event::Event()
  0.00      0.00     0.00     2001     0.00     0.00  boost::shared_ptr<Event>::reset()
  0.00      0.00     0.00     2001     0.00     0.00  boost::shared_ptr<Event>::shared_ptr<ServerTcpEvent>(ServerTcpEvent*)
  0.00      0.00     0.00     2001     0.00     0.00  boost::shared_ptr<EventLoop>::shared_ptr<EventLoop>(boost::weak_ptr<EventLoop> const&, boost::detail::sp_nothrow_tag)
  0.00      0.00     0.00     2001     0.00     0.00  void boost::checked_delete<ServerTcpEvent>(ServerTcpEvent*)
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::shared_count::shared_count(boost::detail::weak_count const&, boost::detail::sp_nothrow_tag)
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::shared_count::shared_count<ServerTcpEvent>(ServerTcpEvent*)
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::sp_counted_impl_p<ServerTcpEvent>::dispose()
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::sp_counted_impl_p<ServerTcpEvent>::sp_counted_impl_p(ServerTcpEvent*)
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::sp_counted_impl_p<ServerTcpEvent>::~sp_counted_impl_p()
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::sp_counted_impl_p<ServerTcpEvent>::~sp_counted_impl_p()
  0.00      0.00     0.00     2001     0.00     0.00  void boost::detail::sp_pointer_construct<Event, ServerTcpEvent>(boost::shared_ptr<Event>*, ServerTcpEvent*, boost::detail::shared_count&)
  0.00      0.00     0.00     2001     0.00     0.00  Buffer::append(char*, unsigned int)
  0.00      0.00     0.00     2001     0.00     0.00  Buffer::update(unsigned int)
  0.00      0.00     0.00     2001     0.00     0.00  boost::detail::shared_count::empty() const
  0.00      0.00     0.00     2001     0.00     0.00  boost::weak_ptr<EventLoop>::lock() const
  0.00      0.00     0.00     2001     0.00     0.00  std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::operator()(std::pair<std::string const, boost::shared_ptr<EventTargetBase> > const&) const
  0.00      0.00     0.00     2001     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > const&) const
  0.00      0.00     0.00     2001     0.00     0.00  std::vector<char, std::allocator<char> >::operator[](unsigned int) const
  0.00      0.00     0.00     2001     0.00     0.00  void std::__uninitialized_fill_n<true>::__uninit_fill_n<char*, unsigned int, char>(char*, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  std::vector<char, std::allocator<char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  std::vector<char, std::allocator<char> >::insert(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  std::vector<char, std::allocator<char> >::resize(unsigned int, char)
  0.00      0.00     0.00     2001     0.00     0.00  __gnu_cxx::__enable_if<std::__is_byte<char>::__value, char*>::__type std::__fill_n_a<unsigned int, char>(char*, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  boost::shared_ptr<Event>* std::__addressof<boost::shared_ptr<Event> >(boost::shared_ptr<Event>&)
  0.00      0.00     0.00     2001     0.00     0.00  void std::uninitialized_fill_n<char*, unsigned int, char>(char*, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  void std::__uninitialized_fill_n_a<char*, unsigned int, char, char>(char*, unsigned int, char const&, std::allocator<char>&)
  0.00      0.00     0.00     2001     0.00     0.00  char* std::fill_n<char*, unsigned int, char>(char*, unsigned int, char const&)
  0.00      0.00     0.00     2001     0.00     0.00  void std::_Destroy<boost::shared_ptr<Event> >(boost::shared_ptr<Event>*)
  0.00      0.00     0.00     2001     0.00     0.00  __gnu_cxx::__enable_if<std::__is_byte<char>::__value, void>::__type std::__fill_a<char>(char*, char*, char const&)
  0.00      0.00     0.00     2000     0.00     0.00  boost::shared_ptr<char>::get() const
  0.00      0.00     0.00     2000     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventTargetBase> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventTargetBase> > > >::end()
  0.00      0.00     0.00     1264     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base* const&)
  0.00      0.00     0.00     1261     0.00     0.00  TcpConnection::SetIpPort(std::string const&, std::string const&)
  0.00      0.00     0.00     1261     0.00     0.00  TcpConnection::TcpConnection()
  0.00      0.00     0.00     1260     0.00     0.00  TcpConnection::setFd(int)
  0.00      0.00     0.00     1260     0.00     0.00  boost::shared_ptr<TcpConnection>::shared_ptr<TcpConnection>(TcpConnection*)
  0.00      0.00     0.00     1260     0.00     0.00  boost::detail::shared_count::shared_count<TcpConnection>(TcpConnection*)
  0.00      0.00     0.00     1260     0.00     0.00  boost::detail::sp_counted_impl_p<TcpConnection>::sp_counted_impl_p(TcpConnection*)
  0.00      0.00     0.00     1260     0.00     0.00  void boost::detail::sp_pointer_construct<TcpConnection, TcpConnection>(boost::shared_ptr<TcpConnection>*, TcpConnection*, boost::detail::shared_count&)
  0.00      0.00     0.00     1260     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::allocate(unsigned int, void const*)
  0.00      0.00     0.00     1260     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > >::construct(std::pair<int const, boost::shared_ptr<TcpConnection> >*, std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::max_size() const
  0.00      0.00     0.00     1260     0.00     0.00  std::map<int, boost::shared_ptr<TcpConnection>, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::insert(std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::pair<int const, boost::shared_ptr<TcpConnection> >::pair(std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::pair<int const, boost::shared_ptr<TcpConnection> >::pair<int, boost::shared_ptr<TcpConnection> >(std::pair<int, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >, bool>::pair(std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > > const&, bool const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::pair<int, boost::shared_ptr<TcpConnection> >::pair(int const&, boost::shared_ptr<TcpConnection> const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::pair<int, boost::shared_ptr<TcpConnection> >::~pair()
  0.00      0.00     0.00     1260     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_insert_(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_get_node()
  0.00      0.00     0.00     1260     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_create_node(std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_insert_unique(std::pair<int const, boost::shared_ptr<TcpConnection> > const&)
  0.00      0.00     0.00     1260     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_get_insert_unique_pos(int const&)
  0.00      0.00     0.00     1259     0.00     0.00  TcpConnection::~TcpConnection()
  0.00      0.00     0.00     1259     0.00     0.00  Epoll::DelListen(int const&, std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >&)
  0.00      0.00     0.00     1259     0.00     0.00  void boost::checked_delete<TcpConnection>(TcpConnection*)
  0.00      0.00     0.00     1259     0.00     0.00  boost::detail::sp_counted_impl_p<TcpConnection>::dispose()
  0.00      0.00     0.00     1259     0.00     0.00  boost::detail::sp_counted_impl_p<TcpConnection>::~sp_counted_impl_p()
  0.00      0.00     0.00     1259     0.00     0.00  boost::detail::sp_counted_impl_p<TcpConnection>::~sp_counted_impl_p()
  0.00      0.00     0.00     1259     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::deallocate(std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > >*, unsigned int)
  0.00      0.00     0.00     1259     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > >::destroy(std::pair<int const, boost::shared_ptr<TcpConnection> >*)
  0.00      0.00     0.00     1259     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > > const&)
  0.00      0.00     0.00     1259     0.00     0.00  std::map<int, boost::shared_ptr<TcpConnection>, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::erase(std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >)
  0.00      0.00     0.00     1259     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > >*)
  0.00      0.00     0.00     1259     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_erase_aux(std::_Rb_tree_const_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >)
  0.00      0.00     0.00     1259     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, boost::shared_ptr<TcpConnection> > >*)
  0.00      0.00     0.00     1259     0.00     0.00  std::_Rb_tree<int, std::pair<int const, boost::shared_ptr<TcpConnection> >, std::_Select1st<std::pair<int const, boost::shared_ptr<TcpConnection> > >, std::less<int>, std::allocator<std::pair<int const, boost::shared_ptr<TcpConnection> > > >::erase(std::_Rb_tree_iterator<std::pair<int const, boost::shared_ptr<TcpConnection> > >)
  0.00      0.00     0.00     1005     0.00     0.00  boost::shared_ptr<EventFactory>::shared_ptr(boost::shared_ptr<EventFactory> const&)
  0.00      0.00     0.00     1004     0.00     0.00  boost::shared_ptr<EventFactory>::~shared_ptr()
  0.00      0.00     0.00     1003     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, EventFunc>, std::_Select1st<std::pair<std::string const, EventFunc> >, std::less<std::string>, std::allocator<std::pair<std::string const, EventFunc> > >::_S_right(std::_Rb_tree_node_base*)
  0.00      0.00     0.00     1003     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, boost::shared_ptr<EventFactory> >, std::_Select1st<std::pair<std::string const, boost::shared_ptr<EventFactory> > >, std::less<std::string>, std::allocator<std::pair<std::string const, boost::shared_ptr<EventFactory> > > >::_M_end()
